"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdback, per-item fees and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,Regulatory Fee,Tax On Regulatory Fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"May 29, 2026 6:00:00 PM PDT",,Refund,111-4010492-1396270,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Jul 15, 2026 1:00:00 PM PDT",,Refund,111-4010526-2155295,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Jul 9, 2026 4:00:00 PM PDT",,Refund,111-4010585-7573195,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Jun 10, 2026 11:00:00 AM PDT",,Refund,111-4010601-7598678,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Aug 18, 2026 11:00:00 AM PDT",,Refund,111-4010633-4509044,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Aug 19, 2026 4:00:00 PM PDT",,Refund,111-4010682-5252335,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Jun 23, 2026 7:00:00 AM PDT",,Refund,111-4010735-9520448,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Jun 7, 2026 1:00:00 AM PDT",,Refund,111-4010769-9828062,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-19.99,0,0,0,0,0,0,0,0,0,0,2.40,0,0,0,-17.59
"Aug 13, 2026 6:00:00 PM PDT",,Order,111-4010859-2928971,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,19.99,0,0,0,0,0,0,0,0,0,0,-3.00,-4.35,0,0,12.64
"Jun 26, 2026 1:00:00 PM PDT",,Order,111-4010938-8184693,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,19.99,0,0,0,0,0,0,0,0,0,0,-3.00,-4.35,0,0,12.64
"Aug 24, 2026 7:00:00 AM PDT",,Order,111-4011029-4183765,TH-OVEMIT-22,Oven Mitts Aramid Pair,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,19.99,0,0,0,0,0,0,0,0,0,0,-3.00,-4.35,0,0,12.64
"Jul 10, 2026 8:00:00 AM PDT",,Refund,111-4011049-6061639,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-12.60,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,-11.09
"Jun 20, 2026 8:00:00 AM PDT",,Refund,111-4011091-9800846,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-12.60,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,-11.09
"Jun 18, 2026 5:00:00 PM PDT",,Refund,111-4011181-2586149,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-12.60,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,-11.09
"Jun 26, 2026 12:00:00 PM PDT",,Refund,111-4011243-8461978,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-12.60,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,-11.09
"May 24, 2026 7:00:00 PM PDT",,Refund,111-4011334-2057147,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-12.60,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,-11.09
"Aug 20, 2026 10:00:00 AM PDT",,Order,111-4011357-5441969,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,12.60,0,0,0,0,0,0,0,0,0,0,-1.89,-4.35,0,0,6.36
"Jun 22, 2026 6:00:00 AM PDT",,Order,111-4011376-9681130,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,12.60,0,0,0,0,0,0,0,0,0,0,-1.89,-4.35,0,0,6.36
"Jul 18, 2026 6:00:00 PM PDT",,Order,111-4011440-6959648,TH-TRICOR-23,Trivet Cork Set,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,12.60,0,0,0,0,0,0,0,0,0,0,-1.89,-4.35,0,0,6.36
"Jul 24, 2026 7:00:00 PM PDT",,Refund,111-4011515-4269611,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Jul 30, 2026 4:00:00 PM PDT",,Refund,111-4011569-3207450,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Jun 17, 2026 5:00:00 PM PDT",,Refund,111-4011604-6801555,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"May 24, 2026 10:00:00 AM PDT",,Refund,111-4011691-1549916,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Aug 15, 2026 11:00:00 AM PDT",,Refund,111-4011766-8267486,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Aug 12, 2026 8:00:00 AM PDT",,Refund,111-4011783-5437791,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Aug 10, 2026 3:00:00 PM PDT",,Refund,111-4011820-2824383,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Jul 5, 2026 1:00:00 AM PDT",,Order,111-4011868-4284933,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,24.99,0,0,0,0,0,0,0,0,0,0,-3.75,-4.35,0,0,16.89
"Jul 21, 2026 3:00:00 AM PDT",,Order,111-4011964-1243107,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,24.99,0,0,0,0,0,0,0,0,0,0,-3.75,-4.35,0,0,16.89
"Aug 14, 2026 3:00:00 AM PDT",,Order,111-4012059-3866693,TH-KITTOW-24,Kitchen Towels Linen 4pk,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,24.99,0,0,0,0,0,0,0,0,0,0,-3.75,-4.35,0,0,16.89
"Sep 7, 2025 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1081.41,-1081.41
"Sep 12, 2025 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Oct 7, 2025 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3671.33,-3671.33
"Oct 12, 2025 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Nov 7, 2025 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5089.89,-5089.89
"Nov 12, 2025 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Dec 7, 2025 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5836.69,-5836.69
"Dec 12, 2025 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Jan 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1233.81,-1233.81
"Jan 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Feb 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1031.64,-1031.64
"Feb 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Mar 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1284.60,-1284.60
"Mar 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Apr 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1612.73,-1612.73
"Apr 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"May 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1494.05,-1494.05
"May 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Jun 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1575.60,-1575.60
"Jun 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Jul 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1368.86,-1368.86
"Jul 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
"Aug 7, 2026 12:00:00 AM PDT",,FBA Inventory Fee,,,FBA storage fee,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1497.04,-1497.04
"Aug 12, 2026 9:15:30 AM PDT",,Service Fee,,,Subscription,,amazon.com,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-39.99
